date,new_cases,new_deaths,new_tests
2024-11-29,2505,74,4372.0
2024-11-30,3110,51,8276.0
2024-12-01,3244,62,8952.0
2024-12-02,650,29,5455.0
2024-12-03,3461,73,10093.0
2024-12-04,1486,41,14918.0
2024-12-05,1598,48,2419.0
2024-12-06,4092,36,4146.0
2024-12-07,4846,58,18281.0
2024-12-08,929,0,8794.0
2024-12-09,2995,16,5015.0
2024-12-10,770,27,NaN
2024-12-11,4259,48,14695.0
2024-12-12,2702,47,8704.0
2024-12-13,42,0,18803.0
2024-12-14,3983,53,14816.0
2024-12-15,4732,41,19704.0
2024-12-16,4345,71,6481.0
2024-12-17,1958,69,3455.0
2024-12-18,4959,82,13529.0
2024-12-19,3939,80,7371.0
2024-12-20,3108,60,6899.0
2024-12-21,3172,23,7555.0
2024-12-22,6,0,6635.0
2024-12-23,3115,37,3386.0
2024-12-24,209,4,18968.0
2024-12-25,3856,53,17437.0
2024-12-26,1017,48,9943.0
2024-12-27,2023,9,10350.0
2024-12-28,4555,81,13122.0
2024-12-29,4590,67,17767.0
2024-12-30,4461,16,9364.0
2024-12-31,1666,25,9414.0
2025-01-01,3352,51,11024.0
2025-01-02,2656,83,5357.0
2025-01-03,3234,26,19152.0
2025-01-04,3046,79,18276.0
2025-01-05,4887,79,10453.0
2025-01-06,860,14,11603.0
2025-01-07,1279,6,6294.0
2025-01-08,906,27,3969.0
2025-01-09,867,0,9640.0
2025-01-10,4302,92,11353.0
2025-01-11,3233,3,15364.0
2025-01-12,2700,45,7422.0
2025-01-13,2142,49,15495.0
2025-01-14,1981,68,10461.0
2025-01-15,2713,51,5193.0
2025-01-16,3913,74,19380.0
2025-01-17,2342,36,4427.0
2025-01-18,714,14,2773.0
2025-01-19,4223,1,17968.0
2025-01-20,4375,60,13250.0
2025-01-21,205,6,7343.0
2025-01-22,2624,100,8677.0
2025-01-23,588,19,6027.0
2025-01-24,4575,19,7408.0
2025-01-25,2925,84,12676.0
2025-01-26,4955,97,NaN
2025-01-27,2248,62,19979.0
2025-01-28,916,9,13465.0
2025-01-29,4595,22,8642.0
2025-01-30,1446,72,15274.0
2025-01-31,1632,21,5172.0
2025-02-01,1730,28,19932.0
2025-02-02,1836,38,9189.0
2025-02-03,1922,73,5580.0
2025-02-04,3823,47,12178.0
2025-02-05,2269,86,14639.0
2025-02-06,3820,64,17291.0
2025-02-07,4216,92,5209.0
2025-02-08,1282,64,12136.0
2025-02-09,312,4,9222.0
2025-02-10,298,4,10311.0
2025-02-11,3692,26,6111.0
2025-02-12,3231,23,7118.0
2025-02-13,2946,4,7920.0
2025-02-14,946,15,15287.0
2025-02-15,1779,31,10314.0
2025-02-16,1465,61,2679.0
2025-02-17,3339,27,13787.0
2025-02-18,1001,40,1205.0
2025-02-19,3769,35,7372.0
2025-02-20,334,10,10074.0
2025-02-21,2984,19,12399.0
2025-02-22,1329,27,16017.0
2025-02-23,4949,27,16557.0
2025-02-24,2509,80,NaN
2025-02-25,4225,48,11184.0
2025-02-26,4446,25,4570.0
2025-02-27,2092,57,NaN
2025-02-28,703,6,19784.0
2025-03-01,4580,84,18750.0
2025-03-02,2555,74,10459.0
2025-03-03,670,18,7395.0
2025-03-04,1406,52,7490.0
2025-03-05,4718,27,12399.0
2025-03-06,4797,71,8825.0
2025-03-07,1845,6,5877.0
2025-03-08,1938,95,11732.0
2025-03-09,3470,38,15915.0
2025-03-10,2489,65,14047.0
2025-03-11,110,1,7755.0
2025-03-12,40,0,5001.0
2025-03-13,3711,87,13728.0
2025-03-14,3960,61,14184.0
2025-03-15,4558,54,16866.0
2025-03-16,774,16,4662.0
2025-03-17,1058,36,16610.0
2025-03-18,2801,55,11472.0
2025-03-19,144,6,11155.0
2025-03-20,4814,33,5619.0
2025-03-21,2399,78,18446.0
2025-03-22,2763,79,12501.0
2025-03-23,3710,88,4646.0
2025-03-24,3721,68,10655.0
2025-03-25,2366,89,13052.0
2025-03-26,2872,97,NaN
2025-03-27,3785,24,NaN
2025-03-28,2374,46,12055.0
2025-03-29,1492,53,8676.0
2025-03-30,1172,32,8020.0
2025-03-31,2779,26,6840.0
2025-04-01,4993,66,16994.0
2025-04-02,2085,82,8083.0
2025-04-03,3935,59,13724.0
2025-04-04,1579,58,14348.0
2025-04-05,296,11,5430.0
2025-04-06,4527,96,15774.0
2025-04-07,2950,94,12126.0
2025-04-08,2875,45,16973.0
2025-04-09,3724,31,9429.0
2025-04-10,1097,17,12821.0
2025-04-11,1065,17,5936.0
2025-04-12,1107,26,4480.0
2025-04-13,478,23,5774.0
2025-04-14,4779,13,7018.0
2025-04-15,1411,33,14361.0
2025-04-16,2351,0,13867.0
2025-04-17,2634,2,11984.0
2025-04-18,2047,97,NaN
2025-04-19,2074,56,10818.0
2025-04-20,1926,70,11262.0
2025-04-21,2918,94,17935.0
2025-04-22,4500,82,17867.0
2025-04-23,3128,83,5967.0
2025-04-24,2581,42,2634.0
2025-04-25,1378,65,2616.0
2025-04-26,4464,73,11711.0
2025-04-27,2248,36,5930.0
2025-04-28,1652,52,15754.0
2025-04-29,3773,86,10935.0
2025-04-30,3626,44,10784.0
2025-05-01,913,14,7937.0
2025-05-02,2965,28,18577.0
2025-05-03,1333,50,2381.0
2025-05-04,4545,77,14635.0
2025-05-05,3605,55,14841.0
2025-05-06,1878,72,NaN
2025-05-07,178,7,4867.0
2025-05-08,1621,37,13494.0
2025-05-09,2789,76,4336.0
2025-05-10,2421,44,4300.0
2025-05-11,1139,13,NaN
2025-05-12,2282,28,17280.0
2025-05-13,663,24,12630.0
2025-05-14,1958,20,10702.0
2025-05-15,730,23,4609.0
2025-05-16,1889,37,5616.0
2025-05-17,1501,46,NaN
2025-05-18,4090,16,11982.0
2025-05-19,2303,95,3654.0
2025-05-20,985,8,17668.0
2025-05-21,2457,36,10039.0
2025-05-22,4390,99,12272.0
2025-05-23,2475,42,7653.0
2025-05-24,217,6,10727.0
2025-05-25,2813,23,8714.0
2025-05-26,3831,79,9846.0
2025-05-27,1886,90,9707.0
2025-05-28,2495,1,17855.0
2025-05-29,1752,66,5381.0
2025-05-30,1005,47,11011.0
2025-05-31,4965,50,12199.0
2025-06-01,2429,15,14552.0
2025-06-02,3044,33,7295.0
2025-06-03,3688,83,7165.0
2025-06-04,3242,18,14434.0
2025-06-05,4126,83,5928.0
2025-06-06,581,15,8100.0
2025-06-07,1493,54,3339.0
2025-06-08,4456,20,10516.0
2025-06-09,4657,92,16963.0
2025-06-10,768,28,16683.0
2025-06-11,4304,3,18893.0
2025-06-12,2019,70,2091.0
2025-06-13,1693,80,18188.0
2025-06-14,918,10,3938.0
2025-06-15,3614,47,9227.0
2025-06-16,3023,46,18388.0
2025-06-17,3835,94,4162.0
2025-06-18,4767,66,7948.0
2025-06-19,3226,74,NaN
2025-06-20,3667,60,17663.0
2025-06-21,971,12,2567.0
2025-06-22,2483,94,4492.0
2025-06-23,3056,54,12927.0
2025-06-24,3291,5,10921.0
2025-06-25,1732,22,7234.0
2025-06-26,4909,93,8398.0
2025-06-27,280,3,18239.0
2025-06-28,3188,34,10489.0
2025-06-29,3391,23,7522.0
2025-06-30,331,7,NaN
2025-07-01,3839,72,17887.0
2025-07-02,3039,88,5590.0
2025-07-03,445,4,6556.0
2025-07-04,3453,34,17685.0
2025-07-05,4684,19,5252.0
2025-07-06,4857,39,14334.0
2025-07-07,2410,91,10010.0
2025-07-08,250,6,2195.0
2025-07-09,1692,18,17906.0
2025-07-10,976,35,NaN
2025-07-11,722,2,13875.0
2025-07-12,3824,93,5668.0
2025-07-13,255,11,6821.0
2025-07-14,2456,11,18341.0
2025-07-15,1905,4,18141.0
2025-07-16,4235,69,9784.0
2025-07-17,2528,25,NaN
2025-07-18,3882,54,17120.0
2025-07-19,4517,60,16201.0
2025-07-20,796,19,NaN
2025-07-21,4435,91,18447.0
2025-07-22,1941,29,5948.0
2025-07-23,4632,50,7785.0
2025-07-24,1192,43,6206.0
2025-07-25,633,8,10585.0
2025-07-26,2185,68,12941.0
2025-07-27,2511,33,8843.0
2025-07-28,919,35,8799.0
2025-07-29,2689,28,NaN
2025-07-30,2027,62,7981.0
2025-07-31,1297,42,4722.0
2025-08-01,530,23,7311.0
2025-08-02,2217,44,7012.0
2025-08-03,4508,6,19680.0
2025-08-04,3200,15,10067.0
2025-08-05,3256,84,9153.0
2025-08-06,662,23,12836.0
2025-08-07,323,5,9414.0
2025-08-08,3250,64,16673.0
2025-08-09,2193,39,5223.0
2025-08-10,1001,12,6677.0
2025-08-11,2902,33,3093.0
2025-08-12,2550,73,11735.0
2025-08-13,3996,34,NaN
2025-08-14,2684,0,12785.0
2025-08-15,1273,63,15762.0
2025-08-16,236,6,10573.0
2025-08-17,4478,30,NaN
2025-08-18,2696,0,4913.0
2025-08-19,2967,32,14867.0
2025-08-20,1980,2,9536.0
2025-08-21,227,7,10723.0
2025-08-22,2030,53,8791.0
2025-08-23,516,25,11445.0
2025-08-24,3907,86,18849.0
2025-08-25,4501,35,NaN
2025-08-26,1452,49,13335.0
2025-08-27,3468,56,19960.0
2025-08-28,4164,89,6584.0
2025-08-29,3784,24,4674.0
2025-08-30,1819,47,8475.0
2025-08-31,849,39,10815.0
2025-09-01,3114,36,14313.0
2025-09-02,4351,42,4591.0
2025-09-03,4454,90,NaN
2025-09-04,2088,32,8245.0
2025-09-05,3282,66,19557.0
2025-09-06,4503,90,15002.0
2025-09-07,782,17,846.0
2025-09-08,3209,26,NaN
2025-09-09,3032,64,9233.0
2025-09-10,1583,57,3860.0
2025-09-11,4667,6,18098.0
2025-09-12,4102,58,19418.0
2025-09-13,4788,95,17532.0
2025-09-14,2975,91,NaN
2025-09-15,2352,5,2514.0
2025-09-16,3839,9,8019.0
2025-09-17,2010,14,19614.0
2025-09-18,1627,30,8697.0
2025-09-19,4058,84,5748.0
2025-09-20,3457,2,6206.0
2025-09-21,3988,81,NaN
2025-09-22,2423,85,18672.0
2025-09-23,938,31,19344.0
2025-09-24,3289,53,12766.0
2025-09-25,3179,9,16194.0
2025-09-26,1020,50,1511.0
2025-09-27,4094,2,16050.0
2025-09-28,232,3,978.0
2025-09-29,1715,8,6174.0
2025-09-30,3113,12,17460.0
2025-10-01,3138,20,4005.0
2025-10-02,2924,64,13345.0
2025-10-03,39,0,14677.0
2025-10-04,181,1,7453.0
2025-10-05,4238,79,10438.0
2025-10-06,2551,76,9507.0
2025-10-07,2375,4,17848.0
2025-10-08,2156,65,7280.0
2025-10-09,3745,97,13182.0
2025-10-10,4817,98,NaN
2025-10-11,4929,73,16943.0
2025-10-12,2169,63,2557.0
2025-10-13,3151,50,16070.0
2025-10-14,1060,24,8678.0
2025-10-15,240,7,11031.0
2025-10-16,616,28,12821.0
2025-10-17,3508,97,9528.0
2025-10-18,785,24,18724.0
2025-10-19,4990,37,13036.0
2025-10-20,1938,0,9437.0
2025-10-21,1884,26,15672.0
2025-10-22,2078,18,10457.0
2025-10-23,1688,75,2065.0
2025-10-24,1437,7,9951.0
2025-10-25,4815,60,7239.0
2025-10-26,3864,56,19839.0
2025-10-27,1029,33,17053.0
2025-10-28,3836,12,6210.0
2025-10-29,608,8,11904.0
2025-10-30,1504,1,9745.0
2025-10-31,4607,66,6163.0
2025-11-01,4141,78,19112.0
2025-11-02,4278,30,7484.0
2025-11-03,4546,17,17026.0
2025-11-04,755,5,17906.0
2025-11-05,4033,53,18917.0
2025-11-06,2067,27,12409.0
2025-11-07,2034,25,15969.0
2025-11-08,2177,13,6746.0
2025-11-09,432,12,19208.0
2025-11-10,3363,8,NaN
2025-11-11,2073,5,5881.0
2025-11-12,4639,93,10313.0
2025-11-13,3475,0,14190.0
2025-11-14,2519,32,3440.0
2025-11-15,579,14,7535.0
2025-11-16,1896,1,4720.0
2025-11-17,1194,47,17961.0
2025-11-18,1050,25,1954.0
2025-11-19,2951,37,18048.0
2025-11-20,2433,97,15831.0
2025-11-21,1230,43,19177.0
2025-11-22,2153,49,19131.0
2025-11-23,362,0,1600.0
2025-11-24,1234,12,NaN
2025-11-25,2874,58,3872.0
2025-11-26,4072,46,NaN
2025-11-27,3302,23,14736.0
2025-11-28,808,6,13653.0
2025-11-29,4472,71,10098.0
2025-11-30,331,8,10892.0
2025-12-01,1930,47,13703.0
2025-12-02,191,1,NaN
2025-12-03,2186,88,NaN
2025-12-04,4177,27,16236.0
2025-12-05,4236,66,6055.0
2025-12-06,552,12,9050.0
2025-12-07,1128,7,4459.0
2025-12-08,764,4,1005.0
2025-12-09,299,12,1235.0
2025-12-10,3802,72,12118.0
2025-12-11,2174,40,13454.0
2025-12-12,3936,11,4517.0
2025-12-13,134,1,7505.0
2025-12-14,2957,93,14035.0
2025-12-15,3191,77,14813.0
2025-12-16,2243,72,3057.0
2025-12-17,2039,85,11912.0
2025-12-18,3448,81,19378.0
2025-12-19,1839,88,5606.0
2025-12-20,1589,54,7520.0
2025-12-21,4707,27,15336.0
2025-12-22,4595,51,11805.0
2025-12-23,3430,76,11708.0
2025-12-24,3261,22,9827.0
2025-12-25,4048,1,11772.0
2025-12-26,3966,60,5775.0
2025-12-27,1215,59,4929.0
2025-12-28,1117,15,4691.0
2025-12-29,3637,85,9621.0
2025-12-30,493,15,9290.0
2025-12-31,1297,53,11749.0
2026-01-01,672,15,13758.0
2026-01-02,1135,50,11902.0
2026-01-03,530,7,16285.0
2026-01-04,2733,94,7510.0
2026-01-05,456,22,14559.0
2026-01-06,1652,15,18235.0
2026-01-07,4291,18,10802.0
2026-01-08,3532,53,14003.0
2026-01-09,4229,85,15379.0
2026-01-10,1682,21,1782.0
2026-01-11,4533,7,5456.0
2026-01-12,3260,51,6444.0
2026-01-13,4862,3,6170.0
2026-01-14,2835,3,16255.0
2026-01-15,1850,79,4525.0
2026-01-16,2600,26,4938.0
2026-01-17,1202,45,19609.0
2026-01-18,2281,13,17246.0
2026-01-19,70,2,11022.0
2026-01-20,4402,3,16999.0
2026-01-21,3612,81,16643.0
2026-01-22,3199,48,10526.0
2026-01-23,2561,13,18590.0
2026-01-24,597,2,6762.0
2026-01-25,3684,58,18515.0
2026-01-26,4696,60,13859.0
2026-01-27,4742,4,7449.0
2026-01-28,4035,63,9556.0
2026-01-29,4552,69,12178.0
2026-01-30,4672,63,13940.0
2026-01-31,4632,8,13199.0
2026-02-01,1153,32,1485.0
2026-02-02,4960,60,12059.0
2026-02-03,1071,50,12841.0
2026-02-04,4067,14,NaN
2026-02-05,2875,53,17691.0
2026-02-06,1076,15,19156.0
2026-02-07,4776,94,10266.0
2026-02-08,197,5,15311.0
2026-02-09,1768,1,11370.0
2026-02-10,3273,6,11346.0
2026-02-11,815,24,9159.0
2026-02-12,3313,27,3627.0
2026-02-13,3671,12,8819.0
2026-02-14,2290,53,15872.0
2026-02-15,1322,18,8846.0
2026-02-16,4225,64,4278.0
2026-02-17,3638,8,13604.0
2026-02-18,1973,48,2985.0
2026-02-19,482,2,13453.0
2026-02-20,2645,63,12482.0
2026-02-21,2674,86,8843.0
2026-02-22,214,10,7565.0
2026-02-23,4042,60,10950.0
2026-02-24,2106,54,13222.0
2026-02-25,3106,68,16118.0
2026-02-26,3119,94,6167.0
2026-02-27,1551,10,4087.0
2026-02-28,831,15,8536.0
2026-03-01,2773,20,NaN
2026-03-02,3339,58,19560.0
2026-03-03,3580,56,17797.0
2026-03-04,2918,22,13006.0
2026-03-05,3933,15,13827.0
2026-03-06,3249,50,19290.0
2026-03-07,3357,14,17852.0
2026-03-08,1844,18,7768.0
2026-03-09,590,8,9298.0
2026-03-10,3138,92,8803.0
2026-03-11,2277,87,7876.0
2026-03-12,4108,31,8038.0
2026-03-13,4607,32,17557.0
2026-03-14,2614,29,8093.0
2026-03-15,4106,34,17024.0
2026-03-16,14,0,11924.0
2026-03-17,887,4,6370.0
2026-03-18,3337,46,6090.0
2026-03-19,4285,87,10654.0
2026-03-20,461,10,8059.0
2026-03-21,3685,93,6231.0
2026-03-22,3882,13,11727.0
2026-03-23,4887,5,11335.0
2026-03-24,1500,32,3901.0
2026-03-25,308,4,3455.0
2026-03-26,4975,20,9389.0
2026-03-27,3429,20,16736.0
2026-03-28,3889,49,17588.0
2026-03-29,250,11,8922.0
2026-03-30,850,38,14875.0
2026-03-31,2352,44,19489.0
2026-04-01,4675,28,16758.0
2026-04-02,4394,34,10407.0
2026-04-03,3613,71,8221.0
2026-04-04,3582,29,NaN
2026-04-05,3609,18,10379.0
2026-04-06,4794,49,13486.0
2026-04-07,2964,4,7252.0
2026-04-08,812,37,9520.0
2026-04-09,874,29,10711.0
2026-04-10,2963,1,NaN
2026-04-11,129,1,18247.0
2026-04-12,1331,46,18317.0
2026-04-13,3530,29,NaN
2026-04-14,4891,3,10477.0
2026-04-15,2644,45,7214.0
2026-04-16,1865,35,19887.0
2026-04-17,1527,16,1913.0
2026-04-18,2908,9,7764.0
2026-04-19,1796,42,13838.0
2026-04-20,2669,55,5231.0
2026-04-21,1270,26,5771.0
2026-04-22,1520,41,8317.0
2026-04-23,4977,96,12488.0
2026-04-24,4597,100,10507.0
2026-04-25,3207,45,17750.0
2026-04-26,2807,44,15254.0
2026-04-27,3189,32,17708.0
2026-04-28,4719,54,NaN
2026-04-29,4355,26,6159.0
2026-04-30,2523,82,11212.0
2026-05-01,986,7,1586.0
2026-05-02,4895,26,7015.0
2026-05-03,3705,67,18891.0
2026-05-04,1393,52,13498.0
2026-05-05,4403,35,9460.0
2026-05-06,1723,84,1887.0
2026-05-07,2711,63,14848.0
2026-05-08,3542,7,14675.0
2026-05-09,2791,84,4006.0
2026-05-10,3622,9,19919.0
2026-05-11,3940,45,NaN
2026-05-12,2407,21,18683.0
2026-05-13,3989,39,14199.0
2026-05-14,1834,47,14220.0
2026-05-15,922,43,1287.0
2026-05-16,2521,17,3517.0
2026-05-17,4207,48,13293.0
2026-05-18,636,23,7031.0
2026-05-19,4616,46,6711.0
2026-05-20,4412,57,5204.0
2026-05-21,4263,28,19941.0
2026-05-22,872,12,6546.0
2026-05-23,3158,56,12642.0
2026-05-24,559,18,6807.0
2026-05-25,2870,51,NaN
2026-05-26,4773,44,17731.0
2026-05-27,4466,13,16242.0
2026-05-28,2900,69,17145.0
2026-05-29,499,14,19596.0
2026-05-30,3610,23,16914.0
2026-05-31,4692,6,8983.0
2026-06-01,3280,99,6338.0
2026-06-02,1903,37,10008.0
2026-06-03,589,28,11691.0
2026-06-04,3462,56,7093.0
2026-06-05,4620,93,NaN
2026-06-06,3841,43,7694.0
2026-06-07,3249,60,3941.0
2026-06-08,3301,65,19881.0
2026-06-09,1283,1,13802.0
2026-06-10,2684,25,NaN
2026-06-11,3892,71,12143.0
2026-06-12,4327,86,6499.0
2026-06-13,3541,24,NaN
2026-06-14,962,4,4378.0
2026-06-15,1193,2,4178.0
2026-06-16,1432,34,14419.0
2026-06-17,1466,17,14723.0
2026-06-18,1044,15,16632.0
2026-06-19,2639,97,11695.0
2026-06-20,3694,61,NaN
2026-06-21,1821,67,16351.0
2026-06-22,3465,100,NaN
2026-06-23,451,20,1463.0
2026-06-24,1877,84,8202.0
2026-06-25,4446,89,10791.0
2026-06-26,1861,46,13106.0
2026-06-27,1276,40,17123.0
2026-06-28,4080,51,4101.0
2026-06-29,1932,1,5865.0
2026-06-30,2777,43,18224.0
2026-07-01,3909,53,6574.0
2026-07-02,1014,5,1213.0
2026-07-03,3207,77,NaN
2026-07-04,4728,66,6414.0
2026-07-05,3449,40,18690.0
2026-07-06,570,4,13167.0
2026-07-07,1165,58,12331.0
2026-07-08,3370,84,4451.0
2026-07-09,2743,37,15463.0
2026-07-10,2177,47,14560.0
2026-07-11,3524,42,13845.0
2026-07-12,4046,24,NaN
2026-07-13,3135,35,14727.0
2026-07-14,2450,72,9130.0
2026-07-15,2925,24,7529.0
2026-07-16,4708,15,16923.0
2026-07-17,4036,39,13393.0
2026-07-18,1529,72,10184.0
2026-07-19,957,29,2659.0
2026-07-20,3165,56,NaN
2026-07-21,4102,1,6917.0
2026-07-22,3646,64,8069.0
2026-07-23,3875,21,7382.0
2026-07-24,3442,82,10438.0
2026-07-25,340,14,15292.0
2026-07-26,3234,64,6464.0
2026-07-27,396,1,7386.0
2026-07-28,2733,76,3839.0
2026-07-29,2551,27,4808.0
2026-07-30,363,17,6555.0
2026-07-31,4164,28,9798.0
2026-08-01,2340,40,7913.0
2026-08-02,3110,57,7214.0
2026-08-03,4798,50,6413.0
2026-08-04,2038,92,13606.0
2026-08-05,3723,77,10705.0
2026-08-06,1587,36,17938.0
2026-08-07,1758,51,10762.0
2026-08-08,80,0,315.0
2026-08-09,4926,45,17881.0
2026-08-10,563,5,564.0
2026-08-11,4033,55,4273.0
2026-08-12,4060,99,6563.0
2026-08-13,2421,77,4641.0
2026-08-14,4392,16,6741.0
2026-08-15,3437,5,8021.0
2026-08-16,2370,6,7920.0
2026-08-17,4426,82,NaN
2026-08-18,1144,18,4645.0
2026-08-19,2366,34,18753.0
2026-08-20,4624,90,19254.0
2026-08-21,557,19,13439.0
2026-08-22,3033,18,17060.0
2026-08-23,3250,2,19793.0
2026-08-24,4511,48,13979.0
2026-08-25,2876,1,14115.0
2026-08-26,4137,6,18939.0
2026-08-27,3518,17,17893.0
2026-08-28,4141,37,15369.0
2026-08-29,1259,45,17456.0
2026-08-30,4774,20,12145.0
2026-08-31,1721,32,NaN
2026-09-01,2585,2,3392.0
2026-09-02,209,2,NaN
2026-09-03,1646,56,11384.0
2026-09-04,1810,52,14184.0
2026-09-05,1072,53,1155.0
2026-09-06,447,18,3674.0
2026-09-07,4947,99,5107.0
2026-09-08,2982,36,9274.0
2026-09-09,1168,25,1709.0
2026-09-10,312,8,18457.0
2026-09-11,3816,96,15991.0
2026-09-12,3792,41,10422.0
2026-09-13,2010,93,7857.0
2026-09-14,283,1,17026.0
2026-09-15,1513,2,1559.0
2026-09-16,2098,16,13256.0
2026-09-17,1079,6,16694.0
2026-09-18,2620,4,16741.0
2026-09-19,2837,91,3994.0
2026-09-20,3748,20,18704.0
2026-09-21,1252,27,16604.0
2026-09-22,4910,77,NaN
2026-09-23,3635,55,7741.0
2026-09-24,4801,51,16051.0
2026-09-25,4506,64,14097.0
2026-09-26,2655,23,12789.0
2026-09-27,4552,30,14681.0
2026-09-28,4464,93,17472.0
2026-09-29,2091,18,12376.0
2026-09-30,2322,94,19374.0
2026-10-01,1739,52,6496.0
2026-10-02,3908,77,18949.0
2026-10-03,73,3,5486.0
2026-10-04,1726,57,18432.0
2026-10-05,1404,49,13932.0
2026-10-06,4650,84,NaN
2026-10-07,2022,2,4076.0
2026-10-08,366,13,5757.0
2026-10-09,1121,35,8739.0
2026-10-10,2779,14,19795.0
2026-10-11,3936,77,12407.0
2026-10-12,1631,20,5433.0
2026-10-13,1979,6,7114.0
2026-10-14,2239,7,8509.0
2026-10-15,3752,52,4124.0
2026-10-16,279,4,13319.0
2026-10-17,1448,67,16395.0
2026-10-18,1179,50,16086.0
2026-10-19,1715,44,9736.0
2026-10-20,4005,66,16468.0
2026-10-21,2223,99,11226.0
2026-10-22,4184,80,7898.0
2026-10-23,4346,74,11796.0
2026-10-24,1634,15,3942.0
2026-10-25,388,0,6090.0
2026-10-26,4114,32,14317.0
2026-10-27,4451,31,14174.0
2026-10-28,2496,62,15903.0
2026-10-29,4886,38,18320.0
2026-10-30,2789,60,15527.0
2026-10-31,3374,20,19510.0
2026-11-01,1014,9,14264.0
2026-11-02,807,16,15683.0
2026-11-03,1703,3,NaN
2026-11-04,3031,72,18768.0
2026-11-05,341,3,NaN
2026-11-06,363,9,17599.0
2026-11-07,4727,77,19563.0
2026-11-08,4834,27,12688.0
2026-11-09,4347,76,6781.0
2026-11-10,61,3,166.0
2026-11-11,4008,40,11619.0
2026-11-12,1209,27,12594.0
2026-11-13,3991,63,13671.0
2026-11-14,4916,39,13368.0
2026-11-15,2704,86,NaN
2026-11-16,52,1,10283.0
2026-11-17,19,0,18047.0
2026-11-18,3795,7,13993.0
2026-11-19,4402,17,17228.0
2026-11-20,4439,58,15432.0
2026-11-21,173,7,11945.0
2026-11-22,4319,80,9649.0
2026-11-23,4808,71,16827.0
2026-11-24,3487,59,19671.0
2026-11-25,1612,31,8218.0
2026-11-26,2919,78,15817.0
2026-11-27,3666,11,16645.0
2026-11-28,3588,45,16500.0
2026-11-29,2742,80,4039.0
2026-11-30,1290,2,NaN
2026-12-01,1517,56,19855.0
2026-12-02,2727,56,NaN
2026-12-03,3482,13,4803.0
2026-12-04,1088,21,14193.0
2026-12-05,143,3,13802.0
2026-12-06,4420,78,13420.0
2026-12-07,3990,53,9464.0
2026-12-08,1548,11,10053.0
2026-12-09,2785,45,5424.0
2026-12-10,1923,29,4821.0
2026-12-11,4200,18,18538.0
2026-12-12,2436,92,9200.0
2026-12-13,4961,23,6961.0
2026-12-14,1703,37,13747.0
2026-12-15,76,0,15426.0
2026-12-16,4491,11,19828.0
2026-12-17,2759,7,9316.0
2026-12-18,149,3,11880.0
2026-12-19,2568,56,3946.0
2026-12-20,142,0,NaN
2026-12-21,192,3,8910.0
2026-12-22,8,0,8748.0
2026-12-23,2236,16,9236.0
2026-12-24,1646,61,12627.0
2026-12-25,1143,7,14920.0
2026-12-26,3758,18,12369.0
2026-12-27,569,4,11036.0
2026-12-28,3195,39,17581.0
2026-12-29,2252,18,10447.0
2026-12-30,4286,37,14472.0
2026-12-31,127,6,4886.0
2027-01-01,846,36,8502.0
2027-01-02,3242,46,10544.0
2027-01-03,4317,46,16930.0
2027-01-04,315,8,18810.0
2027-01-05,603,12,9726.0
2027-01-06,4799,54,14660.0
2027-01-07,1015,31,19869.0
2027-01-08,2084,9,10531.0
2027-01-09,3804,88,16198.0
2027-01-10,1812,30,2074.0
2027-01-11,4577,68,11960.0
2027-01-12,1869,12,11732.0
2027-01-13,705,14,3559.0
2027-01-14,2444,96,7827.0
2027-01-15,3539,41,8941.0
2027-01-16,1841,59,14587.0
2027-01-17,2728,4,2855.0
2027-01-18,81,2,17760.0
2027-01-19,1692,24,9952.0
2027-01-20,3338,3,13656.0
2027-01-21,1841,92,19866.0
2027-01-22,4619,84,16519.0
2027-01-23,3508,97,4413.0
2027-01-24,4578,60,7428.0
2027-01-25,1728,70,14332.0
2027-01-26,2299,16,6891.0
2027-01-27,2742,1,9684.0
2027-01-28,3502,77,3560.0
2027-01-29,4990,32,18615.0
2027-01-30,3848,30,14475.0
2027-01-31,1370,25,8660.0
2027-02-01,3225,15,19722.0
2027-02-02,3274,58,18934.0
2027-02-03,1488,39,NaN
2027-02-04,1641,64,19939.0
2027-02-05,1456,47,5951.0
2027-02-06,2508,5,2535.0
2027-02-07,3707,49,15334.0
2027-02-08,3350,25,3764.0
2027-02-09,3037,1,16554.0
2027-02-10,24,0,10962.0
2027-02-11,622,28,11343.0
2027-02-12,1486,55,16701.0
2027-02-13,1407,69,2314.0
2027-02-14,1590,49,6028.0
2027-02-15,240,5,19332.0
2027-02-16,797,38,8558.0
2027-02-17,3281,23,15992.0
2027-02-18,1542,4,15956.0
2027-02-19,3759,35,15371.0
2027-02-20,3130,98,3896.0
2027-02-21,2408,89,9380.0
2027-02-22,4039,53,11688.0
2027-02-23,909,5,2986.0
2027-02-24,3171,75,5422.0
2027-02-25,3782,10,13740.0
2027-02-26,637,30,16770.0
2027-02-27,1587,42,9933.0
2027-02-28,98,2,10514.0
2027-03-01,4196,57,19664.0
2027-03-02,523,21,3276.0
2027-03-03,1947,0,7431.0
2027-03-04,1254,14,3120.0
2027-03-05,146,5,2203.0
2027-03-06,3808,31,12922.0
2027-03-07,637,16,18727.0
2027-03-08,1393,66,5669.0
2027-03-09,91,2,2940.0
2027-03-10,2065,71,12782.0
2027-03-11,1023,13,5985.0
2027-03-12,692,7,5213.0
